Kelime | Kelimenin Frekansi | Most Likely Tag
contend | 2 | 0.00041050903119868636
contented | 4 | 0.0009514747859181732
contention | 2 | 8.502678343678259e-05
contest | 10 | 0.0004251339171839129
contested | 3 | 0.0004757373929590866
contests | 2 | 0.0002247443532981234
continent | 4 | 0.00017005356687356519
continental | 6 | 0.004244482173174873
continents | 2 | 0.0002247443532981234
continually | 3 | 0.0006345177664974619
continuance | 2 | 8.502678343678259e-05
continuation | 2 | 8.502678343678259e-05
continue | 21 | 0.004310344827586207
continued | 21 | 0.0031847133757961785
continues | 4 | 0.002888086642599278
continuing | 4 | 0.0015804030027657052
continuity | 2 | 8.502678343678259e-05
continuous | 4 | 0.00041013021634368914
continuously | 2 | 0.00042301184433164127
continuum | 2 | 0.00273224043715847
contract | 16 | 0.0006377008757758694
contracted | 2 | 0.0005790387955993051
contractor | 2 | 8.502678343678259e-05
contractors | 2 | 0.0002247443532981234
contracts | 8 | 0.01694915254237288
contrary | 6 | 0.0006151953245155337
contrast | 7 | 0.00029759374202873904
contrasting | 4 | 0.0015804030027657052
contretemps | 2 | 8.502678343678259e-05
contribute | 4 | 0.0008210180623973727
contributed | 7 | 0.0011580775911986102
contribution | 10 | 0.00038262052546552165
contributions | 13 | 0.006756756756756757
contributors | 2 | 0.0002247443532981234
control | 30 | 0.0011478615763965648
controlled | 6 | 0.0011893434823977164
controller | 8 | 0.0020115665074176515
controlling | 4 | 0.0015804030027657052
controls | 4 | 0.0021660649819494585
controversial | 6 | 0.0006151953245155337
controversy | 6 | 0.00025508035031034776
convenience | 5 | 0.00273224043715847
convenient | 3 | 0.00030759766225776686
convention | 8 | 0.0005028916268544129
conventional | 10 | 0.0010253255408592228
conventions | 4 | 0.0004494887065962468
conversation | 9 | 0.00038262052546552165
conversations | 2 | 0.0002247443532981234
converse | 2 | 0.00020525451559934318
conversion | 2 | 0.00025144581342720644
conversions | 2 | 0.0002247443532981234
converted | 3 | 0.0007136060894386299
convertible | 5 | 0.00041013021634368914
convey | 2 | 0.00041050903119868636
convicted | 6 | 0.0014272121788772598
conviction | 8 | 0.00034010713374713037
convictions | 2 | 0.0002247443532981234
convicts | 2 | 0.0002247443532981234
convinced | 11 | 0.002616555661274976
cooch | 2 | 0.0035335689045936395
cook | 8 | 0.0008203445447087777
cooke | 3 | 0.0002983590253605172
cookie | 2 | 8.502678343678259e-05
cookies | 3 | 0.0003371165299471851
cooking | 3 | 0.0003951007506914263
cool | 8 | 0.0008202604326873783
cooler | 2 | 0.007407407407407408
coolest | 4 | 0.2
cooperate | 4 | 0.0008210180623973727
cooperating | 2 | 0.0007902015013828526
cooperation | 7 | 0.00025508035031034776
cooperative | 2 | 0.00020506510817184457
cooperman | 2 | 0.00019890601690701143
coordinate | 2 | 0.00041050903119868636
coordinating | 3 | 0.001185302252074279
coordination | 2 | 8.502678343678259e-05
coordinator | 4 | 0.00017005356687356519
coosa | 2 | 0.0016406890894175555
cope | 3 | 0.0006157635467980296
copy | 6 | 0.00025508035031034776
coral | 3 | 0.0005028916268544129
core | 7 | 0.00029759374202873904
corelli | 2 | 0.00019890601690701143
corn | 7 | 0.00025508035031034776
cornell | 2 | 0.0008203445447087777
corner | 9 | 0.00038262052546552165
coronado | 2 | 0.0008203445447087777
corp. | 9 | 0.002263012320844858
corporate | 4 | 0.01098901098901099
corporation | 11 | 0.001257229067136032
corporations | 4 | 0.0016155088852988692
corps | 26 | 0.10810810810810811
corpus | 2 | 0.00019890601690701143
correct | 6 | 0.0006157635467980296
corrected | 3 | 0.0004757373929590866
correctly | 2 | 0.00042301184433164127
correspondence | 4 | 0.00017005356687356519
correspondent | 4 | 0.00017005356687356519
correspondents | 3 | 0.0003371165299471851
corresponding | 2 | 0.00020506510817184457
corrupt | 2 | 0.00020506510817184457
corruption | 5 | 0.00021256695859195646
cosmic | 3 | 0.00030759766225776686
cosmologists | 2 | 0.0002247443532981234
cosmology | 2 | 0.00025144581342720644
cost | 25 | 0.00273224043715847
costly | 4 | 0.00041013021634368914
costs | 19 | 0.006756756756756757
costumes | 14 | 0.0015732104730868638
cotillion | 2 | 0.00025144581342720644
cottage | 3 | 0.00012754017515517388
cotten | 4 | 0.00039781203381402286
cotton | 15 | 0.0010057832537088258
could | 176 | 0.2222222222222222
couldn't | 6 | 0.05660377358490566
council | 56 | 0.0077948202162434
council's | 3 | 0.010752688172043012
councilman | 5 | 0.001257229067136032
councils | 3 | 0.0003371165299471851
counsel | 2 | 8.502678343678259e-05
counseled | 2 | 0.00028951939779965256
counseling | 4 | 0.0007902015013828526
count | 7 | 0.0006157635467980296
counted | 2 | 0.00028951939779965256
counties | 16 | 0.0016855826497359254
countless | 6 | 0.0006151953245155337
countries | 28 | 0.0031464209461737275
country | 64 | 0.0023807499362299123
country's | 7 | 0.021021021021021023
countrymen | 2 | 0.0016155088852988692
counts | 2 | 0.0002247443532981234
county | 91 | 0.011817953231078702
county's | 2 | 0.010752688172043012
coup | 2 | 0.02702702702702703
couperin | 5 | 0.0004972650422675286
couple | 22 | 0.0009352946178046085
couples | 4 | 0.0004494887065962468
courage | 6 | 0.00025508035031034776
courageous | 2 | 0.00020506510817184457
courageously | 2 | 0.00042301184433164127
course | 78 | 0.0032735311623161294
courses | 6 | 0.0006742330598943702
court | 69 | 0.008549157656525018
courteous | 3 | 0.00030759766225776686
courtesy | 2 | 0.00273224043715847
courtly | 2 | 0.00020506510817184457
courtroom | 2 | 8.502678343678259e-05
courts | 8 | 0.0007866052365434319
covent | 2 | 0.0016406890894175555
cover | 9 | 0.001026272577996716
coverage | 2 | 8.502678343678259e-05
covered | 5 | 0.0009514747859181732
covering | 2 | 0.0007902015013828526
covers | 6 | 0.0036101083032490976
coveted | 2 | 0.0004757373929590866
coward | 2 | 0.00019890601690701143
coward's | 3 | 0.0055762081784386614
cox | 4 | 0.00039781203381402286
crack | 2 | 0.00020525451559934318
cracked | 2 | 0.0005790387955993051
craft | 9 | 0.00034010713374713037
cranston | 8 | 0.0007956240676280457
crash | 8 | 0.00029759374202873904
crawford | 2 | 0.00019890601690701143
crawls | 2 | 0.0002247443532981234
crazy | 2 | 0.00020506510817184457
create | 12 | 0.0024630541871921183
created | 17 | 0.0028544243577545195
creates | 2 | 0.001444043321299639
creating | 5 | 0.0019755037534571317
creation | 5 | 0.00021256695859195646
creations | 2 | 0.006756756756756757
creative | 4 | 0.00041013021634368914
creator | 3 | 0.00012754017515517388
creature | 3 | 0.00012754017515517388
creatures | 2 | 0.0002247443532981234
credit | 9 | 0.00034010713374713037
credited | 2 | 0.00028951939779965256
credits | 3 | 0.0007220216606498195
creed | 4 | 0.00017005356687356519
creighton | 2 | 0.00019890601690701143
crew | 3 | 0.00012754017515517388
crewel | 2 | 8.502678343678259e-05
cried | 2 | 0.0005790387955993051
crime | 7 | 0.0005028916268544129
crimes | 3 | 0.0003371165299471851
criminal | 9 | 0.003395585738539898
criminality | 2 | 8.502678343678259e-05
crimson | 2 | 0.00010253255408592229
crippled | 2 | 0.00546448087431694
crippling | 2 | 0.0007902015013828526
crises | 2 | 0.0002247443532981234
crisis | 24 | 0.00273224043715847
crisp | 3 | 0.00030759766225776686
criteria | 2 | 0.0002247443532981234
critic | 6 | 0.00025508035031034776
critical | 7 | 0.000717727878601456
criticism | 7 | 0.00029759374202873904
criticisms | 3 | 0.0003371165299471851
criticize | 2 | 0.00041050903119868636
criticized | 7 | 0.04285714285714286
critics | 3 | 0.0003371165299471851
cromwell | 2 | 0.00019890601690701143
crop | 4 | 0.00017005356687356519
crops | 4 | 0.0007220216606498195
cross | 9 | 0.0010057832537088258
crossed | 2 | 0.0005790387955993051
crossing | 4 | 0.001185302252074279
crossman | 2 | 0.00019890601690701143
crowd | 16 | 0.0006802142674942607
crowded | 2 | 0.0004757373929590866
crowding | 2 | 0.0007902015013828526
crowds | 3 | 0.0003371165299471851
crown | 3 | 0.00012754017515517388
crowned | 2 | 0.0004757373929590866
crucial | 7 | 0.01098901098901099
cruelty | 2 | 8.502678343678259e-05
cruising | 4 | 0.001185302252074279
crusade | 5 | 0.0010057832537088258
crush | 3 | 0.00025144581342720644
crushed | 4 | 0.0007136060894386299
cry | 5 | 0.00020525451559934318
crystal | 2 | 0.00025144581342720644
cta | 7 | 0.00273224043715847
cuba | 16 | 0.0035335689045936395
cuban | 10 | 0.0006151953245155337
cubans | 4 | 0.012307692307692308
cubic | 2 | 0.00020506510817184457
cult | 3 | 0.00012754017515517388
cultivated | 2 | 0.0004757373929590866
cultural | 8 | 0.0008202604326873783
culture | 2 | 8.502678343678259e-05
cumulative | 2 | 0.00020506510817184457
cunard | 5 | 0.0008203445447087777
cup | 2 | 0.00025144581342720644
curious | 3 | 0.00030759766225776686
current | 22 | 0.00225571618989029
currently | 9 | 0.0019035532994923859
currents | 2 | 0.0002247443532981234
curtain | 6 | 0.00025144581342720644
curtis | 3 | 0.0002983590253605172
customary | 3 | 0.00030759766225776686
customer | 2 | 0.00273224043715847
customers | 11 | 0.0012360939431396785
cut | 32 | 0.00546448087431694
cuts | 6 | 0.001444043321299639
cutting | 4 | 0.0015804030027657052
cycle | 2 | 8.502678343678259e-05
cycles | 2 | 0.0002247443532981234
cynical | 2 | 0.00020506510817184457
cynics | 2 | 0.0002247443532981234
cypress | 2 | 8.502678343678259e-05
d | 2 | 9.945300845350572e-05
d'albert | 4 | 0.00039781203381402286
d. | 32 | 0.003182496270512183
d.c. | 4 | 0.00039781203381402286
da | 2 | 0.00019890601690701143
dade | 2 | 0.0016406890894175555
dag | 5 | 0.0004972650422675286
daily | 19 | 0.0025466893039049238
dairy | 2 | 8.502678343678259e-05
dais | 2 | 8.502678343678259e-05
dallas | 55 | 0.009844134536505332
dalton | 2 | 0.00019890601690701143
damage | 7 | 0.00029759374202873904
damaged | 4 | 0.0008685581933989577
damascus | 2 | 0.00019890601690701143
dame | 6 | 0.002461033634126333
dan | 3 | 0.0002983590253605172
danaher | 2 | 0.00019890601690701143
dance | 34 | 0.00273224043715847
danced | 3 | 0.0004757373929590866
dancer | 9 | 0.00038262052546552165
dancers | 17 | 0.0017979548263849872
dances | 10 | 0.006756756756756757
dancing | 23 | 0.0039510075069142635
danger | 18 | 0.00273224043715847
dangerous | 7 | 0.000717727878601456
dangerously | 2 | 0.00042301184433164127
dangers | 4 | 0.0004494887065962468
daniel | 7 | 0.00069617105917454
danish | 2 | 0.0008488964346349745
danny | 5 | 0.0004972650422675286
dark | 10 | 0.1
darling | 2 | 0.00010253255408592229
data | 7 | 0.00029759374202873904
date | 18 | 0.000722727659212652
dated | 2 | 0.0004757373929590866
datelined | 4 | 0.0009514747859181732
dates | 6 | 0.001444043321299639
daughter | 30 | 0.0012754017515517388
daughters | 6 | 0.0006742330598943702
dave | 8 | 0.0007956240676280457
davenport | 2 | 0.00019890601690701143
david | 21 | 0.002461033634126333
davidson | 2 | 0.00019890601690701143
davis | 14 | 0.0012928891098955744
dawn | 2 | 8.502678343678259e-05
day | 113 | 0.004274578828262509
day's | 2 | 0.006006006006006006
days | 71 | 0.007641308012136195
dazzling | 2 | 0.0007902015013828526
de | 31 | 0.6956521739130435
dead | 16 | 0.0015379883112888342
deadline | 4 | 0.00017005356687356519
deadlock | 8 | 0.00546448087431694
deadly | 3 | 0.01098901098901099
deaf | 6 | 0.0008488964346349745
deal | 20 | 0.025
dealer | 5 | 0.00025144581342720644
dealers | 12 | 0.0013484661197887403
dealing | 4 | 0.0015804030027657052
dealings | 2 | 0.0002247443532981234
dealt | 3 | 0.0008685581933989577
dean | 14 | 0.00069617105917454
dear | 2 | 0.00020506510817184457
death | 35 | 0.029411764705882353
deaths | 2 | 0.0002247443532981234
debate | 7 | 0.00029759374202873904
debates | 4 | 0.0004494887065962468
debentures | 6 | 0.0006742330598943702
debut | 10 | 0.0004251339171839129
debutante | 4 | 0.00025144581342720644
debuting | 2 | 0.0007902015013828526
dec. | 14 | 0.00139234211834908
decade | 9 | 0.00038262052546552165
decades | 4 | 0.0004494887065962468
decca | 2 | 0.00019890601690701143
december | 10 | 0.000994530084535057
decent | 3 | 0.00030759766225776686
decide | 5 | 0.001026272577996716
decided | 32 | 0.006369426751592357
decides | 2 | 0.001444043321299639
decision | 18 | 0.0007652410509310433
decisions | 13 | 0.006756756756756757
deck | 2 | 0.00020525451559934318
declaration | 4 | 0.00025144581342720644
declared | 23 | 0.0052113491603937466
declares | 3 | 0.0021660649819494585
declaring | 3 | 0.001185302252074279
decline | 4 | 0.00020525451559934318
declined | 5 | 0.0014475969889982628
decor | 3 | 0.00012754017515517388
decorate | 2 | 0.00041050903119868636
decorating | 3 | 0.001185302252074279
decoration | 2 | 8.502678343678259e-05
decorations | 2 | 0.0002247443532981234
decorative | 3 | 0.00030759766225776686
decorator | 2 | 8.502678343678259e-05
decorators | 3 | 0.0016155088852988692
decrease | 3 | 0.0006157635467980296
decried | 2 | 0.0005790387955993051
dedicated | 7 | 0.001665080875356803
dedication | 7 | 0.00025508035031034776
deductible | 2 | 0.00020506510817184457
deduction | 3 | 0.00012754017515517388
deductions | 2 | 0.0002247443532981234
deed | 3 | 0.00012754017515517388
deemed | 2 | 0.0004757373929590866
deep | 14 | 0.0008460236886632825
deeper | 4 | 0.014814814814814815
deepest | 2 | 0.009708737864077669
deeply | 7 | 0.0030372057706909645
defeat | 13 | 0.0008210180623973727
defeated | 7 | 0.0011893434823977164
defective | 2 | 0.00020506510817184457
defend | 6 | 0.0012315270935960591
defendant | 3 | 0.00012754017515517388
defendants | 10 | 0.001123721766490617
defended | 3 | 0.0005790387955993051
defenders | 2 | 0.0002247443532981234
defending | 3 | 0.001185302252074279
defends | 3 | 0.03389830508474576
defense | 34 | 0.0027659039476992707
defensive | 8 | 0.0008202604326873783
deficit | 9 | 0.00273224043715847
definite | 5 | 0.0005126627704296114
definitely | 8 | 0.001692047377326565
defraud | 2 | 0.00041050903119868636
defray | 2 | 0.00041050903119868636
defy | 2 | 0.00041050903119868636
degree | 12 | 0.0005101607006206955
dekalb | 6 | 0.0035335689045936395
del | 3 | 0.0002983590253605172
delaney | 3 | 0.0002983590253605172
delaware | 4 | 0.003281378178835111
delay | 6 | 0.00021256695859195646
delayed | 4 | 0.0008685581933989577
delegates | 13 | 0.0032310177705977385
delegation | 3 | 0.00012754017515517388
delhi | 2 | 0.0016406890894175555
deliberately | 3 | 0.0006345177664974619
deliberation | 2 | 8.502678343678259e-05
deliberations | 5 | 0.0005618608832453085
delicate | 6 | 0.0006151953245155337
delight | 6 | 0.00041050903119868636
delighted | 5 | 0.0011893434823977164
delightful | 9 | 0.0009227929867733005
delinquency | 3 | 0.0005028916268544129
deliver | 5 | 0.001026272577996716
delivered | 9 | 0.0011893434823977164
delivering | 2 | 0.0007902015013828526
delivery | 2 | 8.502678343678259e-05
deller | 2 | 0.00019890601690701143
delon | 2 | 0.00019890601690701143
delta | 5 | 0.0004972650422675286
deluded | 2 | 0.0004757373929590866
demand | 28 | 0.00273224043715847
demanded | 7 | 0.0011580775911986102
demanding | 2 | 0.0007902015013828526
demands | 13 | 0.001444043321299639
democracy | 3 | 0.00012754017515517388
democrat | 8 | 0.0007956240676280457
democratic | 56 | 0.039898132427843805
democratic-endorsed | 2 | 0.00020506510817184457
democrats | 25 | 0.07692307692307693
demonstrate | 5 | 0.001026272577996716
demonstrated | 3 | 0.0004757373929590866
demonstrating | 2 | 0.0007902015013828526
demonstration | 8 | 0.00034010713374713037
demurrer | 2 | 8.502678343678259e-05
denied | 7 | 0.0014272121788772598
denomination | 2 | 8.502678343678259e-05
denomination's | 2 | 0.006006006006006006
denounce | 2 | 0.00041050903119868636
denounced | 3 | 0.0004757373929590866
density | 4 | 0.00017005356687356519
dental | 8 | 0.0008202604326873783
dentists | 2 | 0.0002247443532981234
denton | 4 | 0.0035335689045936395
denunciation | 2 | 8.502678343678259e-05
denver | 11 | 0.000994530084535057
deny | 8 | 0.0016420361247947454
denying | 3 | 0.001185302252074279
deodorant | 2 | 8.502678343678259e-05
departed | 2 | 0.00028951939779965256
departing | 2 | 0.0007902015013828526
department | 60 | 0.010057832537088257
department's | 4 | 0.03225806451612903
departments | 7 | 0.0007866052365434319
departure | 3 | 0.00012754017515517388
depaul | 2 | 0.0016406890894175555
depend | 4 | 0.0008210180623973727
depended | 4 | 0.0011580775911986102
dependency | 2 | 8.502678343678259e-05
dependent | 5 | 0.0005126627704296114
depending | 7 | 0.00037080199173641275
depends | 5 | 0.0036101083032490976
depletion | 3 | 0.00012754017515517388
deposit | 3 | 0.00012754017515517388
depressed | 4 | 0.0009514747859181732
depression | 6 | 0.00025508035031034776
depth | 3 | 0.00012754017515517388
depugh | 3 | 0.0002983590253605172
deputies | 5 | 0.006756756756756757
deputy | 4 | 0.001697792869269949
dequindre | 2 | 0.0008203445447087777
derive | 2 | 0.00041050903119868636
derived | 3 | 0.0007136060894386299
derives | 2 | 0.001444043321299639
descending | 3 | 0.001185302252074279
described | 6 | 0.0008685581933989577
describing | 3 | 0.001185302252074279
description | 8 | 0.00034010713374713037
desegregation | 7 | 0.00029759374202873904
desert | 3 | 0.00012754017515517388
deserve | 5 | 0.001026272577996716
deserved | 3 | 0.0005790387955993051
deserves | 5 | 0.0036101083032490976
